,Unnamed: 0,season,League_name,team_long_name_x,W,D,L,GF,GA,Pts,GD,rank,coordinates_x,coordinates_y,url,pic_idx
124,124,2014/2015,Spain LIGA BBVA,Atlético Madrid,23,9,6,67,29,78,38,3,-3.48,40.653,https://upload.wikimedia.org/wikipedia/en/thumb/f/f4/Atletico_Madrid_2017_logo.svg/300px-Atletico_Madrid_2017_logo.svg.png,20022
125,125,2015/2016,Spain LIGA BBVA,Atlético Madrid,28,4,6,63,18,88,45,3,-3.48,40.653,https://upload.wikimedia.org/wikipedia/en/thumb/f/f4/Atletico_Madrid_2017_logo.svg/300px-Atletico_Madrid_2017_logo.svg.png,20022
126,126,2008/2009,Netherlands Eredivisie,AZ,25,5,4,66,22,80,44,1,4.741630263,52.61271589,https://upload.wikimedia.org/wikipedia/commons/e/e0/AZ_Alkmaar.svg,20023
127,127,2009/2010,Netherlands Eredivisie,AZ,19,5,10,64,34,62,30,5,4.741630263,52.61271589,https://upload.wikimedia.org/wikipedia/commons/e/e1/AZ_Alkmaar.svg,20023
128,128,2010/2011,Netherlands Eredivisie,AZ,17,8,9,55,44,59,11,4,4.741630263,52.61271589,https://upload.wikimedia.org/wikipedia/commons/e/e2/AZ_Alkmaar.svg,20023
129,129,2011/2012,Netherlands Eredivisie,AZ,19,8,7,64,35,65,29,4,4.741630263,52.61271589,https://upload.wikimedia.org/wikipedia/commons/e/e3/AZ_Alkmaar.svg,20023
130,130,2012/2013,Netherlands Eredivisie,AZ,10,9,15,56,54,39,2,10,4.741630263,52.61271589,https://upload.wikimedia.org/wikipedia/commons/e/e4/AZ_Alkmaar.svg,20023
131,131,2013/2014,Netherlands Eredivisie,AZ,13,8,13,54,50,47,4,8,4.741630263,52.61271589,https://upload.wikimedia.org/wikipedia/commons/e/e5/AZ_Alkmaar.svg,20023
132,132,2014/2015,Netherlands Eredivisie,AZ,19,5,10,63,56,62,7,3,4.741630263,52.61271589,https://upload.wikimedia.org/wikipedia/commons/e/e6/AZ_Alkmaar.svg,20023
133,133,2015/2016,Netherlands Eredivisie,AZ,18,5,11,70,53,59,17,4,4.741630263,52.61271589,https://upload.wikimedia.org/wikipedia/commons/e/e7/AZ_Alkmaar.svg,20023
134,134,2009/2010,Italy Serie A,Bari,13,11,14,49,49,50,0,10,16.840072,41.084736,https://upload.wikimedia.org/wikipedia/zh/b/b7/FC_Bari_1908_logo_%282016%29.png,20024
135,135,2010/2011,Italy Serie A,Bari,5,9,24,27,56,24,-29,20,16.840072,41.084736,https://upload.wikimedia.org/wikipedia/zh/b/b7/FC_Bari_1908_logo_%282016%29.png,20024
136,136,2008/2009,Germany 1. Bundesliga,Bayer 04 Leverkusen,14,7,13,59,46,49,13,9,7.002205555,51.03825556,https://upload.wikimedia.org/wikipedia/en/5/59/Bayer_04_Leverkusen_logo.svg,20025
137,137,2009/2010,Germany 1. Bundesliga,Bayer 04 Leverkusen,15,14,5,65,38,59,27,4,7.002205555,51.03825556,https://upload.wikimedia.org/wikipedia/en/5/59/Bayer_04_Leverkusen_logo.svg,20025
138,138,2010/2011,Germany 1. Bundesliga,Bayer 04 Leverkusen,20,8,6,64,44,68,20,2,7.002205555,51.03825556,https://upload.wikimedia.org/wikipedia/en/5/59/Bayer_04_Leverkusen_logo.svg,20025
139,139,2011/2012,Germany 1. Bundesliga,Bayer 04 Leverkusen,15,9,10,52,44,54,8,5,7.002205555,51.03825556,https://upload.wikimedia.org/wikipedia/en/5/59/Bayer_04_Leverkusen_logo.svg,20025
140,140,2012/2013,Germany 1. Bundesliga,Bayer 04 Leverkusen,19,8,7,65,39,65,26,3,7.002205555,51.03825556,https://upload.wikimedia.org/wikipedia/en/5/59/Bayer_04_Leverkusen_logo.svg,20025
141,141,2013/2014,Germany 1. Bundesliga,Bayer 04 Leverkusen,19,4,11,60,41,61,19,4,7.002205555,51.03825556,https://upload.wikimedia.org/wikipedia/en/5/59/Bayer_04_Leverkusen_logo.svg,20025
142,142,2014/2015,Germany 1. Bundesliga,Bayer 04 Leverkusen,17,10,7,62,37,61,25,4,7.002205555,51.03825556,https://upload.wikimedia.org/wikipedia/en/5/59/Bayer_04_Leverkusen_logo.svg,20025
143,143,2015/2016,Germany 1. Bundesliga,Bayer 04 Leverkusen,18,6,10,56,40,60,16,3,7.002205555,51.03825556,https://upload.wikimedia.org/wikipedia/en/5/59/Bayer_04_Leverkusen_logo.svg,20025
144,144,2008/2009,Belgium Jupiler League,Beerschot AC,11,9,14,44,42,42,2,13,4.382222,51.185,https://upload.wikimedia.org/wikipedia/en/e/ee/Beerschot_AC.png,20026
145,145,2009/2010,Belgium Jupiler League,Beerschot AC,9,8,11,30,43,35,-13,10,4.382222,51.185,https://upload.wikimedia.org/wikipedia/en/e/ee/Beerschot_AC.png,20026
146,146,2010/2011,Belgium Jupiler League,Beerschot AC,5,11,14,24,40,26,-16,13,4.382222,51.185,https://upload.wikimedia.org/wikipedia/en/e/ee/Beerschot_AC.png,20026
147,147,2011/2012,Belgium Jupiler League,Beerschot AC,9,9,12,45,51,36,-6,11,4.382222,51.185,https://upload.wikimedia.org/wikipedia/en/e/ee/Beerschot_AC.png,20026
148,148,2012/2013,Belgium Jupiler League,Beerschot AC,6,5,19,31,61,23,-30,15,4.382222,51.185,https://upload.wikimedia.org/wikipedia/en/e/ee/Beerschot_AC.png,20026
149,149,2009/2010,England Premier League,Birmingham City,13,11,14,38,47,50,-9,9,-1.868188888,52.47570278,https://upload.wikimedia.org/wikipedia/en/6/68/Birmingham_City_FC_logo.svg,20027
150,150,2010/2011,England Premier League,Birmingham City,8,15,15,37,58,39,-21,18,-1.868188888,52.47570278,https://upload.wikimedia.org/wikipedia/en/6/68/Birmingham_City_FC_logo.svg,20027
151,151,2008/2009,England Premier League,Blackburn Rovers,10,11,17,40,60,41,-20,15,-2.489166666,53.72861111,https://upload.wikimedia.org/wikipedia/en/0/0f/Blackburn_Rovers.svg,20028
152,152,2009/2010,England Premier League,Blackburn Rovers,13,11,14,41,55,50,-14,10,-2.489166666,53.72861111,https://upload.wikimedia.org/wikipedia/en/0/0f/Blackburn_Rovers.svg,20028
153,153,2010/2011,England Premier League,Blackburn Rovers,11,10,17,46,59,43,-13,15,-2.489166666,53.72861111,https://upload.wikimedia.org/wikipedia/en/0/0f/Blackburn_Rovers.svg,20028
154,154,2011/2012,England Premier League,Blackburn Rovers,8,7,23,48,78,31,-30,19,-2.489166666,53.72861111,https://upload.wikimedia.org/wikipedia/en/0/0f/Blackburn_Rovers.svg,20028
155,155,2010/2011,England Premier League,Blackpool,10,9,19,55,78,39,-23,19,-3.048056,53.804722,https://upload.wikimedia.org/wikipedia/en/thumb/d/df/Blackpool_FC_logo.svg/360px-Blackpool_FC_logo.svg.png,20029
156,156,2014/2015,Portugal Liga ZON Sagres,Boavista FC,9,7,18,27,50,34,-23,13,-8.642777777,41.16222222,https://upload.wikimedia.org/wikipedia/en/4/40/Boavista_F.C._logo.svg,20030
157,157,2015/2016,Portugal Liga ZON Sagres,Boavista FC,8,9,17,24,41,33,-17,14,-8.642777777,41.16222222,https://upload.wikimedia.org/wikipedia/en/4/40/Boavista_F.C._logo.svg,20030
158,158,2008/2009,Italy Serie A,Bologna,9,10,19,43,62,37,-19,17,11.309719,44.49362,https://upload.wikimedia.org/wikipedia/en/thumb/5/5b/Bologna_F.C._1909_logo.svg/300px-Bologna_F.C._1909_logo.svg.png,20031
159,159,2009/2010,Italy Serie A,Bologna,10,12,16,42,55,42,-13,17,11.309719,44.49362,https://upload.wikimedia.org/wikipedia/en/thumb/5/5b/Bologna_F.C._1909_logo.svg/300px-Bologna_F.C._1909_logo.svg.png,20031
160,160,2010/2011,Italy Serie A,Bologna,11,12,15,35,52,45,-17,15,11.309719,44.49362,https://upload.wikimedia.org/wikipedia/en/thumb/5/5b/Bologna_F.C._1909_logo.svg/300px-Bologna_F.C._1909_logo.svg.png,20031
161,161,2011/2012,Italy Serie A,Bologna,11,11,13,36,41,44,-5,11,11.309719,44.49362,https://upload.wikimedia.org/wikipedia/en/thumb/5/5b/Bologna_F.C._1909_logo.svg/300px-Bologna_F.C._1909_logo.svg.png,20031
162,162,2012/2013,Italy Serie A,Bologna,11,11,16,46,52,44,-6,13,11.309719,44.49362,https://upload.wikimedia.org/wikipedia/en/thumb/5/5b/Bologna_F.C._1909_logo.svg/300px-Bologna_F.C._1909_logo.svg.png,20031
163,163,2013/2014,Italy Serie A,Bologna,5,14,19,28,58,29,-30,19,11.309719,44.49362,https://upload.wikimedia.org/wikipedia/en/thumb/5/5b/Bologna_F.C._1909_logo.svg/300px-Bologna_F.C._1909_logo.svg.png,20031
164,164,2015/2016,Italy Serie A,Bologna,11,9,18,33,45,42,-12,14,11.309719,44.49362,https://upload.wikimedia.org/wikipedia/en/thumb/5/5b/Bologna_F.C._1909_logo.svg/300px-Bologna_F.C._1909_logo.svg.png,20031
165,165,2008/2009,England Premier League,Bolton Wanderers,11,8,19,41,53,41,-12,13,-2.535555555,53.58055556,https://upload.wikimedia.org/wikipedia/en/8/82/Bolton_Wanderers_FC_logo.svg,20032
166,166,2009/2010,England Premier League,Bolton Wanderers,10,9,19,42,67,39,-25,14,-2.535555555,53.58055556,https://upload.wikimedia.org/wikipedia/en/8/82/Bolton_Wanderers_FC_logo.svg,20032
167,167,2010/2011,England Premier League,Bolton Wanderers,12,10,16,52,56,46,-4,14,-2.535555555,53.58055556,https://upload.wikimedia.org/wikipedia/en/8/82/Bolton_Wanderers_FC_logo.svg,20032
168,168,2011/2012,England Premier League,Bolton Wanderers,10,6,22,46,77,36,-31,18,-2.535555555,53.58055556,https://upload.wikimedia.org/wikipedia/en/8/82/Bolton_Wanderers_FC_logo.svg,20032
169,169,2008/2009,Germany 1. Bundesliga,Borussia Dortmund,15,14,5,60,37,59,23,6,7.451667,51.4925,https://upload.wikimedia.org/wikipedia/commons/6/67/Borussia_Dortmund_logo.svg,20033
170,170,2009/2010,Germany 1. Bundesliga,Borussia Dortmund,16,9,9,54,42,57,12,5,7.451667,51.4925,https://upload.wikimedia.org/wikipedia/commons/6/67/Borussia_Dortmund_logo.svg,20033
171,171,2010/2011,Germany 1. Bundesliga,Borussia Dortmund,23,6,5,67,22,75,45,1,7.451667,51.4925,https://upload.wikimedia.org/wikipedia/commons/6/67/Borussia_Dortmund_logo.svg,20033
172,172,2011/2012,Germany 1. Bundesliga,Borussia Dortmund,25,6,3,80,25,81,55,1,7.451667,51.4925,https://upload.wikimedia.org/wikipedia/commons/6/67/Borussia_Dortmund_logo.svg,20033
173,173,2012/2013,Germany 1. Bundesliga,Borussia Dortmund,19,9,6,81,42,66,39,2,7.451667,51.4925,https://upload.wikimedia.org/wikipedia/commons/6/67/Borussia_Dortmund_logo.svg,20033
174,174,2013/2014,Germany 1. Bundesliga,Borussia Dortmund,22,5,7,80,38,71,42,2,7.451667,51.4925,https://upload.wikimedia.org/wikipedia/commons/6/67/Borussia_Dortmund_logo.svg,20033
175,175,2014/2015,Germany 1. Bundesliga,Borussia Dortmund,13,7,14,47,42,46,5,7,7.451667,51.4925,https://upload.wikimedia.org/wikipedia/commons/6/67/Borussia_Dortmund_logo.svg,20033
176,176,2015/2016,Germany 1. Bundesliga,Borussia Dortmund,24,6,4,82,34,78,48,2,7.451667,51.4925,https://upload.wikimedia.org/wikipedia/commons/6/67/Borussia_Dortmund_logo.svg,20033
177,177,2008/2009,Germany 1. Bundesliga,Borussia Mönchengladbach,8,7,19,39,62,31,-23,15,6.385463888,51.17458333,https://upload.wikimedia.org/wikipedia/commons/8/81/Borussia_M%C3%B6nchengladbach_logo.svg,20034
178,178,2009/2010,Germany 1. Bundesliga,Borussia Mönchengladbach,10,9,15,43,60,39,-17,12,6.385463888,51.17458333,https://upload.wikimedia.org/wikipedia/commons/8/81/Borussia_M%C3%B6nchengladbach_logo.svg,20034
179,179,2010/2011,Germany 1. Bundesliga,Borussia Mönchengladbach,10,6,18,48,65,36,-17,16,6.385463888,51.17458333,https://upload.wikimedia.org/wikipedia/commons/8/81/Borussia_M%C3%B6nchengladbach_logo.svg,20034
180,180,2011/2012,Germany 1. Bundesliga,Borussia Mönchengladbach,17,9,8,49,24,60,25,4,6.385463888,51.17458333,https://upload.wikimedia.org/wikipedia/commons/8/81/Borussia_M%C3%B6nchengladbach_logo.svg,20034
181,181,2012/2013,Germany 1. Bundesliga,Borussia Mönchengladbach,12,11,11,45,49,47,-4,8,6.385463888,51.17458333,https://upload.wikimedia.org/wikipedia/commons/8/81/Borussia_M%C3%B6nchengladbach_logo.svg,20034
182,182,2013/2014,Germany 1. Bundesliga,Borussia Mönchengladbach,16,7,11,59,43,55,16,6,6.385463888,51.17458333,https://upload.wikimedia.org/wikipedia/commons/8/81/Borussia_M%C3%B6nchengladbach_logo.svg,20034
183,183,2014/2015,Germany 1. Bundesliga,Borussia Mönchengladbach,19,9,6,53,26,66,27,3,6.385463888,51.17458333,https://upload.wikimedia.org/wikipedia/commons/8/81/Borussia_M%C3%B6nchengladbach_logo.svg,20034
184,184,2015/2016,Germany 1. Bundesliga,Borussia Mönchengladbach,17,4,13,67,50,55,17,4,6.385463888,51.17458333,https://upload.wikimedia.org/wikipedia/commons/8/81/Borussia_M%C3%B6nchengladbach_logo.svg,20034
185,185,2015/2016,England Premier League,Bournemouth,11,9,18,45,67,42,-22,16,-1.88675,50.74702778,https://upload.wikimedia.org/wikipedia/en/thumb/e/e5/AFC_Bournemouth_%282013%29.svg/300px-AFC_Bournemouth_%282013%29.svg.png,20035
186,186,2010/2011,Italy Serie A,Brescia,7,11,20,34,52,32,-18,19,10.236944,45.570556,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Brescia_calcio_badge.svg/360px-Brescia_calcio_badge.svg.png,20036
187,187,2008/2009,Switzerland Super League,BSC Young Boys,22,7,7,85,46,73,39,2,7.465,46.962778,https://upload.wikimedia.org/wikipedia/en/6/6b/BSC_Young_Boys_logo.svg,20037
188,188,2009/2010,Switzerland Super League,BSC Young Boys,25,2,9,78,47,77,31,2,7.465,46.962778,https://upload.wikimedia.org/wikipedia/en/6/6b/BSC_Young_Boys_logo.svg,20037
189,189,2010/2011,Switzerland Super League,BSC Young Boys,15,12,9,65,50,57,15,3,7.465,46.962778,https://upload.wikimedia.org/wikipedia/en/6/6b/BSC_Young_Boys_logo.svg,20037
190,190,2011/2012,Switzerland Super League,BSC Young Boys,13,12,9,52,38,51,14,4,7.465,46.962778,https://upload.wikimedia.org/wikipedia/en/6/6b/BSC_Young_Boys_logo.svg,20037
191,191,2012/2013,Switzerland Super League,BSC Young Boys,11,10,15,48,50,43,-2,7,7.465,46.962778,https://upload.wikimedia.org/wikipedia/en/6/6b/BSC_Young_Boys_logo.svg,20037
192,192,2013/2014,Switzerland Super League,BSC Young Boys,17,8,11,59,50,59,9,3,7.465,46.962778,https://upload.wikimedia.org/wikipedia/en/6/6b/BSC_Young_Boys_logo.svg,20037
193,193,2014/2015,Switzerland Super League,BSC Young Boys,19,9,8,64,45,66,19,2,7.465,46.962778,https://upload.wikimedia.org/wikipedia/en/6/6b/BSC_Young_Boys_logo.svg,20037
194,194,2015/2016,Switzerland Super League,BSC Young Boys,20,9,7,78,47,69,31,2,7.465,46.962778,https://upload.wikimedia.org/wikipedia/en/6/6b/BSC_Young_Boys_logo.svg,20037
195,195,2009/2010,England Premier League,Burnley,8,6,24,42,82,30,-40,18,-2.230225,53.789064,https://upload.wikimedia.org/wikipedia/en/thumb/6/62/Burnley_F.C._Logo.svg/260px-Burnley_F.C._Logo.svg.png,20038
196,196,2014/2015,England Premier League,Burnley,7,12,19,28,53,33,-25,19,-2.230225,53.789064,https://upload.wikimedia.org/wikipedia/en/thumb/6/62/Burnley_F.C._Logo.svg/260px-Burnley_F.C._Logo.svg.png,20038
197,197,2008/2009,Spain LIGA BBVA,CA Osasuna,10,13,15,41,47,43,-6,14,-1.6373813622967066,42.79644301284716,https://upload.wikimedia.org/wikipedia/en/d/db/Osasuna_logo.svg,20039
198,198,2009/2010,Spain LIGA BBVA,CA Osasuna,11,10,17,37,46,43,-9,12,-1.6373813622967066,42.79644301284716,https://upload.wikimedia.org/wikipedia/en/d/db/Osasuna_logo.svg,20039
199,199,2010/2011,Spain LIGA BBVA,CA Osasuna,13,8,17,45,46,47,-1,9,-1.6373813622967066,42.79644301284716,https://upload.wikimedia.org/wikipedia/en/d/db/Osasuna_logo.svg,20039
200,200,2011/2012,Spain LIGA BBVA,CA Osasuna,13,15,10,44,61,54,-17,7,-1.6373813622967066,42.79644301284716,https://upload.wikimedia.org/wikipedia/en/d/db/Osasuna_logo.svg,20039
201,201,2012/2013,Spain LIGA BBVA,CA Osasuna,10,9,19,33,50,39,-17,16,-1.6373813622967066,42.79644301284716,https://upload.wikimedia.org/wikipedia/en/d/db/Osasuna_logo.svg,20039
202,202,2013/2014,Spain LIGA BBVA,CA Osasuna,10,9,19,32,62,39,-30,18,-1.6373813622967066,42.79644301284716,https://upload.wikimedia.org/wikipedia/en/d/db/Osasuna_logo.svg,20039
203,203,2008/2009,Italy Serie A,Cagliari,15,8,15,49,50,53,-1,9,9.137583333,39.19988889,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Cagliari_Calcio_1920.svg/300px-Cagliari_Calcio_1920.svg.png,20040
204,204,2009/2010,Italy Serie A,Cagliari,11,11,16,56,58,44,-2,14,9.137583333,39.19988889,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Cagliari_Calcio_1920.svg/300px-Cagliari_Calcio_1920.svg.png,20040
205,205,2010/2011,Italy Serie A,Cagliari,12,9,17,44,51,45,-7,14,9.137583333,39.19988889,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Cagliari_Calcio_1920.svg/300px-Cagliari_Calcio_1920.svg.png,20040
206,206,2011/2012,Italy Serie A,Cagliari,9,13,14,35,43,40,-8,15,9.137583333,39.19988889,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Cagliari_Calcio_1920.svg/300px-Cagliari_Calcio_1920.svg.png,20040
207,207,2012/2013,Italy Serie A,Cagliari,12,11,15,43,55,47,-12,11,9.137583333,39.19988889,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Cagliari_Calcio_1920.svg/300px-Cagliari_Calcio_1920.svg.png,20040
208,208,2013/2014,Italy Serie A,Cagliari,9,12,17,34,53,39,-19,15,9.137583333,39.19988889,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Cagliari_Calcio_1920.svg/300px-Cagliari_Calcio_1920.svg.png,20040
209,209,2014/2015,Italy Serie A,Cagliari,8,10,20,48,68,34,-20,18,9.137583333,39.19988889,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Cagliari_Calcio_1920.svg/300px-Cagliari_Calcio_1920.svg.png,20040
210,210,2013/2014,England Premier League,Cardiff City,7,9,22,32,74,30,-42,20,-3.203056,51.472778,https://upload.wikimedia.org/wikipedia/en/3/3c/Cardiff_City_crest.svg,20041
211,211,2015/2016,Italy Serie A,Carpi,9,11,18,37,57,38,-20,18,10.923333,44.653611,https://upload.wikimedia.org/wikipedia/en/0/0b/Carpi_FC_1909_logo.png,20042
212,212,2008/2009,Italy Serie A,Catania,12,7,19,41,51,43,-10,15,15.071389,37.515833,https://upload.wikimedia.org/wikipedia/en/6/61/Calcio_catania.png,20043
213,213,2009/2010,Italy Serie A,Catania,10,15,13,44,45,45,-1,13,15.071389,37.515833,https://upload.wikimedia.org/wikipedia/en/6/61/Calcio_catania.png,20043
214,214,2010/2011,Italy Serie A,Catania,12,10,16,40,52,46,-12,13,15.071389,37.515833,https://upload.wikimedia.org/wikipedia/en/6/61/Calcio_catania.png,20043
215,215,2011/2012,Italy Serie A,Catania,10,12,12,42,48,42,-6,13,15.071389,37.515833,https://upload.wikimedia.org/wikipedia/en/6/61/Calcio_catania.png,20043
216,216,2012/2013,Italy Serie A,Catania,15,11,12,50,46,56,4,8,15.071389,37.515833,https://upload.wikimedia.org/wikipedia/en/6/61/Calcio_catania.png,20043
217,217,2013/2014,Italy Serie A,Catania,8,8,22,34,66,32,-32,18,15.071389,37.515833,https://upload.wikimedia.org/wikipedia/en/6/61/Calcio_catania.png,20043
218,218,2008/2009,Portugal Liga ZON Sagres,CD Nacional,15,7,8,47,32,52,15,4,-16.883525,32.670625,https://upload.wikimedia.org/wikipedia/en/9/90/C.D._Nacional_logo.svg,20044
219,219,2009/2010,Portugal Liga ZON Sagres,CD Nacional,10,9,11,36,46,39,-10,7,-16.883525,32.670625,https://upload.wikimedia.org/wikipedia/en/9/90/C.D._Nacional_logo.svg,20044
220,220,2010/2011,Portugal Liga ZON Sagres,CD Nacional,11,9,10,28,31,42,-3,6,-16.883525,32.670625,https://upload.wikimedia.org/wikipedia/en/9/90/C.D._Nacional_logo.svg,20044
221,221,2011/2012,Portugal Liga ZON Sagres,CD Nacional,13,5,12,48,50,44,-2,7,-16.883525,32.670625,https://upload.wikimedia.org/wikipedia/en/9/90/C.D._Nacional_logo.svg,20044
222,222,2012/2013,Portugal Liga ZON Sagres,CD Nacional,11,7,12,45,51,40,-6,8,-16.883525,32.670625,https://upload.wikimedia.org/wikipedia/en/9/90/C.D._Nacional_logo.svg,20044
223,223,2013/2014,Portugal Liga ZON Sagres,CD Nacional,11,12,7,43,33,45,10,5,-16.883525,32.670625,https://upload.wikimedia.org/wikipedia/en/9/90/C.D._Nacional_logo.svg,20044
224,224,2014/2015,Portugal Liga ZON Sagres,CD Nacional,13,8,13,45,46,47,-1,7,-16.883525,32.670625,https://upload.wikimedia.org/wikipedia/en/9/90/C.D._Nacional_logo.svg,20044
225,225,2015/2016,Portugal Liga ZON Sagres,CD Nacional,10,8,16,40,56,38,-16,11,-16.883525,32.670625,https://upload.wikimedia.org/wikipedia/en/9/90/C.D._Nacional_logo.svg,20044
226,226,2008/2009,Spain LIGA BBVA,CD Numancia,10,5,23,38,69,35,-31,19,-2.50555563,41.78194427,https://upload.wikimedia.org/wikipedia/en/0/07/CD_Numancia_logo.svg,20045
227,227,2009/2010,Spain LIGA BBVA,CD Tenerife,9,9,20,40,74,36,-34,19,-16.26055556,28.46305556,https://upload.wikimedia.org/wikipedia/en/f/f9/CD_Tenerife_logo.svg,20046
228,228,2008/2009,Scotland Premier League,Celtic,24,10,4,80,33,82,47,2,-23.512222,14.916111,https://upload.wikimedia.org/wikipedia/en/3/35/Celtic_FC.svg,20047
229,229,2009/2010,Scotland Premier League,Celtic,25,6,7,75,39,81,36,2,-23.512222,14.916111,https://upload.wikimedia.org/wikipedia/en/3/36/Celtic_FC.svg,20047
230,230,2010/2011,Scotland Premier League,Celtic,29,5,4,85,22,92,63,2,-23.512222,14.916111,https://upload.wikimedia.org/wikipedia/en/3/37/Celtic_FC.svg,20047
231,231,2011/2012,Scotland Premier League,Celtic,30,3,5,84,21,93,63,1,-23.512222,14.916111,https://upload.wikimedia.org/wikipedia/en/3/38/Celtic_FC.svg,20047
232,232,2012/2013,Scotland Premier League,Celtic,24,7,7,92,35,79,57,1,-23.512222,14.916111,https://upload.wikimedia.org/wikipedia/en/3/39/Celtic_FC.svg,20047
233,233,2013/2014,Scotland Premier League,Celtic,31,6,1,102,25,99,77,1,-23.512222,14.916111,https://upload.wikimedia.org/wikipedia/en/3/40/Celtic_FC.svg,20047
234,234,2014/2015,Scotland Premier League,Celtic,29,5,4,84,17,92,67,1,-23.512222,14.916111,https://upload.wikimedia.org/wikipedia/en/3/41/Celtic_FC.svg,20047
235,235,2015/2016,Scotland Premier League,Celtic,26,8,4,93,31,86,62,1,-23.512222,14.916111,https://upload.wikimedia.org/wikipedia/en/3/42/Celtic_FC.svg,20047
236,236,2010/2011,Italy Serie A,Cesena,11,10,17,38,50,43,-12,16,12.261944,44.140556,https://upload.wikimedia.org/wikipedia/en/thumb/d/db/AC_Cesena.svg/280px-AC_Cesena.svg.png,20048
237,237,2011/2012,Italy Serie A,Cesena,4,8,22,24,56,20,-32,20,12.261944,44.140556,https://upload.wikimedia.org/wikipedia/en/thumb/d/db/AC_Cesena.svg/280px-AC_Cesena.svg.png,20048
238,238,2014/2015,Italy Serie A,Cesena,4,12,22,36,73,24,-37,20,12.261944,44.140556,https://upload.wikimedia.org/wikipedia/en/thumb/d/db/AC_Cesena.svg/280px-AC_Cesena.svg.png,20048
239,239,2008/2009,Portugal Liga ZON Sagres,CF Os Belenenses,5,9,16,28,52,24,-24,15,-9.207778,38.702778,https://upload.wikimedia.org/wikipedia/en/2/2a/Os_Belenenses.png,20049
240,240,2009/2010,Portugal Liga ZON Sagres,CF Os Belenenses,4,11,15,23,44,23,-21,15,-9.207778,38.702778,https://upload.wikimedia.org/wikipedia/en/2/2a/Os_Belenenses.png,20049
241,241,2013/2014,Portugal Liga ZON Sagres,CF Os Belenenses,6,10,14,19,33,28,-14,14,-9.207778,38.702778,https://upload.wikimedia.org/wikipedia/en/2/2a/Os_Belenenses.png,20049
242,242,2014/2015,Portugal Liga ZON Sagres,CF Os Belenenses,12,12,10,34,35,48,-1,6,-9.207778,38.702778,https://upload.wikimedia.org/wikipedia/en/2/2a/Os_Belenenses.png,20049
243,243,2015/2016,Portugal Liga ZON Sagres,CF Os Belenenses,10,11,13,44,66,41,-22,9,-9.207778,38.702778,https://upload.wikimedia.org/wikipedia/en/2/2a/Os_Belenenses.png,20049
244,244,2008/2009,England Premier League,Chelsea,25,8,5,68,24,83,44,3,-0.42,51.1,https://upload.wikimedia.org/wikipedia/en/c/cc/Chelsea_FC.svg,20050
